ID_Lebuhraya,Nama_Lebuhraya,ID_Masuk,Nama_Masuk,ID_Keluar,Nama_Keluar,Perjalanan,Kelas 1,Kelas 2,Kelas 3,Kelas 4,Kelas 5,Jarak_KM,Sistem_Tol,Status,Source_File,X_Masuk,Y_Masuk,X_Keluar,Y_Keluar,Sumber_Masuk,Sumber_Keluar
24,Lebuhraya Kajang-Seremban (LEKAS),307,ECO MAJESTIC,301,KAJANG SELATAN,PERJALANAN DARI ECO MAJESTIC KE KAJANG SELATAN,1.82,2.74,3.65,0.91,1.37,10.95,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.83202631666126,2.8948213013620148,101.82630202391931,2.9572012714215816,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),307,ECO MAJESTIC,304,MANTIN,PERJALANAN DARI ECO MAJESTIC KE MANTIN,2.63,3.95,5.26,1.32,1.98,15.8,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.83202631666126,2.8948213013620148,101.90449791484696,2.8120194075696645,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),307,ECO MAJESTIC,303,PAJAM,PERJALANAN DARI ECO MAJESTIC KE PAJAM,1.27,1.9,2.53,0.63,0.95,7.6,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.83202631666126,2.8948213013620148,101.83374523495468,2.841051254411923,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),307,ECO MAJESTIC,302,SEMENYIH,PERJALANAN DARI ECO MAJESTIC KE SEMENYIH,1.28,1.92,2.57,0.64,0.96,7.7,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.83202631666126,2.8948213013620148,101.82788929225711,2.940872540935061,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),307,ECO MAJESTIC,305,SETUL,PERJALANAN DARI ECO MAJESTIC KE SETUL,3.61,5.42,7.22,1.81,2.71,21.67,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.83202631666126,2.8948213013620148,101.91601450706389,2.770672692490791,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),301,KAJANG SELATAN,307,ECO MAJESTIC,PERJALANAN DARI KAJANG SELATAN KE ECO MAJESTIC,1.82,2.74,3.65,0.91,1.37,10.95,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.82630202391931,2.9572012714215816,101.83202631666126,2.8948213013620148,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),301,KAJANG SELATAN,304,MANTIN,PERJALANAN DARI KAJANG SELATAN KE MANTIN,4.46,6.69,8.92,2.23,2.99,26.764,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.82630202391931,2.9572012714215816,101.90449791484696,2.8120194075696645,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),301,KAJANG SELATAN,303,PAJAM,PERJALANAN DARI KAJANG SELATAN KE PAJAM,3.1,4.66,6.21,1.55,2.09,18.631,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.82630202391931,2.9572012714215816,101.83374523495468,2.841051254411923,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),301,KAJANG SELATAN,302,SEMENYIH,PERJALANAN DARI KAJANG SELATAN KE SEMENYIH,1.17,1.76,2.34,0.59,0.79,7.03,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.82630202391931,2.9572012714215816,101.82788929225711,2.940872540935061,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),301,KAJANG SELATAN,305,SETUL,PERJALANAN DARI KAJANG SELATAN KE SETUL,5.5,8.25,11,2.75,3.69,33,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.82630202391931,2.9572012714215816,101.91601450706389,2.770672692490791,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),304,MANTIN,307,ECO MAJESTIC,PERJALANAN DARI MANTIN KE ECO MAJESTIC,2.63,3.95,5.26,1.32,1.98,15.8,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.90449791484696,2.8120194075696645,101.83202631666126,2.8948213013620148,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),304,MANTIN,301,KAJANG SELATAN,PERJALANAN DARI MANTIN KE KAJANG SELATAN,4.46,6.69,8.92,2.23,2.99,26.764,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.90449791484696,2.8120194075696645,101.82630202391931,2.9572012714215816,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),304,MANTIN,303,PAJAM,PERJALANAN DARI MANTIN KE PAJAM,1.85,2.77,3.69,0.92,1.19,11.076,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.90449791484696,2.8120194075696645,101.83374523495468,2.841051254411923,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),304,MANTIN,302,SEMENYIH,PERJALANAN DARI MANTIN KE SEMENYIH,3.93,5.89,7.85,1.96,2.59,23.572,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.90449791484696,2.8120194075696645,101.82788929225711,2.940872540935061,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),304,MANTIN,305,SETUL,PERJALANAN DARI MANTIN KE SETUL,1.67,2.5,3.33,0.83,1.09,10,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.90449791484696,2.8120194075696645,101.91601450706389,2.770672692490791,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),303,PAJAM,307,ECO MAJESTIC,PERJALANAN DARI PAJAM KE ECO MAJESTIC,1.27,1.9,2.53,0.63,0.95,7.6,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.83374523495468,2.841051254411923,101.83202631666126,2.8948213013620148,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),303,PAJAM,301,KAJANG SELATAN,PERJALANAN DARI PAJAM KE KAJANG SELATAN,3.1,4.66,6.21,1.55,2.09,18.631,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.83374523495468,2.841051254411923,101.82630202391931,2.9572012714215816,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),303,PAJAM,304,MANTIN,PERJALANAN DARI PAJAM KE MANTIN,1.85,2.27,3.69,0.92,1.19,11.076,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.83374523495468,2.841051254411923,101.90449791484696,2.8120194075696645,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),303,PAJAM,302,SEMENYIH,PERJALANAN DARI PAJAM KE SEMENYIH,2.57,3.86,5.15,1.29,1.69,15.443,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.83374523495468,2.841051254411923,101.82788929225711,2.940872540935061,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),303,PAJAM,305,SETUL,PERJALANAN DARI PAJAM KE SETUL,2.83,4.25,5.66,1.42,1.89,17,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.83374523495468,2.841051254411923,101.91601450706389,2.770672692490791,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),302,SEMENYIH,307,ECO MAJESTIC,PERJALANAN DARI SEMENYIH KE ECO MAJESTIC,1.28,1.92,2.57,0.64,0.96,7.7,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.82788929225711,2.940872540935061,101.83202631666126,2.8948213013620148,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),302,SEMENYIH,301,KAJANG SELATAN,PERJALANAN DARI SEMENYIH KE KAJANG SELATAN,1.17,1.76,2.34,0.59,0.79,7.03,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.82788929225711,2.940872540935061,101.82630202391931,2.9572012714215816,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),302,SEMENYIH,304,MANTIN,PERJALANAN DARI SEMENYIH KE MANTIN,3.93,5.89,7.85,1.96,2.59,23.572,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.82788929225711,2.940872540935061,101.90449791484696,2.8120194075696645,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),302,SEMENYIH,303,PAJAM,PERJALANAN DARI SEMENYIH KE PAJAM,2.57,3.86,5.15,1.29,1.69,15.443,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.82788929225711,2.940872540935061,101.83374523495468,2.841051254411923,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),302,SEMENYIH,305,SETUL,PERJALANAN DARI SEMENYIH KE SETUL,5,7.5,10,2.5,3.37,30,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.82788929225711,2.940872540935061,101.91601450706389,2.770672692490791,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),305,SETUL,307,ECO MAJESTIC,PERJALANAN DARI SETUL KE ECO MAJESTIC,3.61,5.42,7.22,1.81,2.71,21.67,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.91601450706389,2.770672692490791,101.83202631666126,2.8948213013620148,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),305,SETUL,301,KAJANG SELATAN,PERJALANAN DARI SETUL KE KAJANG SELATAN,5.5,8.25,11,2.75,3.69,33,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.91601450706389,2.770672692490791,101.82630202391931,2.9572012714215816,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),305,SETUL,304,MANTIN,PERJALANAN DARI SETUL KE MANTIN,1.67,2.5,3.33,0.83,1.09,10,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.91601450706389,2.770672692490791,101.90449791484696,2.8120194075696645,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),305,SETUL,303,PAJAM,PERJALANAN DARI SETUL KE PAJAM,2.83,4.25,5.66,1.42,1.89,17,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.91601450706389,2.770672692490791,101.83374523495468,2.841051254411923,LLM,LLM
24,Lebuhraya Kajang-Seremban (LEKAS),305,SETUL,302,SEMENYIH,PERJALANAN DARI SETUL KE SEMENYIH,5,7.5,10,2.5,3.37,30,Tertutup,[OK],tarif_tol_Lebuhraya_Kajang-Seremban_(LEKAS)_20250707_1404.csv,101.91601450706389,2.770672692490791,101.82788929225711,2.940872540935061,LLM,LLM
8,Lebuhraya Cheras-Kajang (GRANDSAGA),200,BATU 11,,NoExit,PERJALANAN DARI BATU 11 KE NoExit,1.3,2.6,2.6,0.7,0.9,-,Terbuka,[OK],tarif_tol_Lebuhraya_Cheras-Kajang_(GRANDSAGA)_20250707_1740.csv,101.77598013327656,3.0481825504843414,-,-,LLM,LLM
8,Lebuhraya Cheras-Kajang (GRANDSAGA),100,BATU 9,,NoExit,PERJALANAN DARI BATU 9 KE NoExit,1.3,2.6,2.6,0.7,1,-,Terbuka,[OK],tarif_tol_Lebuhraya_Cheras-Kajang_(GRANDSAGA)_20250707_1740.csv,101.76047096126592,3.074565969443995,-,-,LLM,LLM
5,Jambatan Pulau Pinang (JPP),200,JAMBATAN PULAU PINANG,,NoExit,PERJALANAN DARI JAMBATAN PULAU PINANG KE NoExit,0,5.74,12,20.5,45,-,Terbuka,[OK],tarif_tol_Jambatan_Pulau_Pinang_(JPP)_20250707_1739.csv,100.39298292012575,5.357511989586726,-,-,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,827,BUKIT BESI,PERJALANAN DARI AJIL KE BUKIT BESI,4.14,10.1,15.2,2.05,4.14,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,103.19539858437724,4.802656291954349,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,821,CHENEH,PERJALANAN DARI AJIL KE CHENEH,13.26,32.4,48.5,6.63,13.26,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,103.266850300000002,4.127163500000000,LLM,OSM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,804,CHENOR,PERJALANAN DARI AJIL KE CHENOR,28.92,64.7,97,14.41,28.92,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,102.5120959195911,3.5407530000509837,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,822,CUKAI,PERJALANAN DARI AJIL KE CUKAI,11.81,28.8,43.2,5.9,11.81,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,103.304363699999996,4.240180100000000,LLM,OSM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,826,DUNGUN,PERJALANAN DARI AJIL KE DUNGUN,5.81,14.2,21.2,2.87,5.81,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,103.32787376426285,4.741568758291635,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,807,GAMBANG,PERJALANAN DARI AJIL KE GAMBANG,19.62,46,69,9.81,19.62,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,103.11602904040797,3.7377620101087246,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,809,JABOR,PERJALANAN DARI AJIL KE JABOR,15.72,38.4,57.5,7.91,15.72,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,103.31770788001472,3.9454299901020136,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,801,KARAK,PERJALANAN DARI AJIL KE KARAK,36.32,79.5,119.2,18.21,36.32,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,102.02730912031973,3.443817959930982,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,824,KERTEH,PERJALANAN DARI AJIL KE KERTEH,21.4,,32.1,4.35,8.77,-,Terbuka,[PARTIAL_TARIF],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,Not Available,Not Available,LLM,-
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,823,KIJAL,PERJALANAN DARI AJIL KE KIJAL,10,24.4,36.6,5,10,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,103.36279348603063,4.376390686780837,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,831,KUALA TERENGGANU,PERJALANAN DARI AJIL KE KUALA TERENGGANU,3.36,8.3,12.4,1.72,3.36,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,103.0214433433357,5.336607081351758,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,808,KUANTAN,PERJALANAN DARI AJIL KE KUANTAN,16.92,40.7,61,8.51,16.92,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,103.24189800019263,3.8703940200680336,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,802,LANCANG,PERJALANAN DARI AJIL KE LANCANG,33.72,74.3,111.4,16.91,33.72,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,Not Available,Not Available,LLM,-
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,805,MARAN,PERJALANAN DARI AJIL KE MARAN,24.82,56.5,84.7,12.41,24.82,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,102.78775296013106,3.604393979698443,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,825,PAKA,PERJALANAN DARI AJIL KE PAKA,7.46,18.2,27.3,3.69,7.46,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,103.34642172658147,4.592311423233639,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,806,SRI JAYA,PERJALANAN DARI AJIL KE SRI JAYA,23.22,53.4,80,11.61,23.22,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,102.88593287959878,3.6773980197028777,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,830,TELEMUNG,PERJALANAN DARI AJIL KE TELEMUNG,2.38,5.9,8.8,1.23,2.38,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,102.999242400000000,5.239141000000000,LLM,OSM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),829,AJIL,803,TEMERLOH,PERJALANAN DARI AJIL KE TEMERLOH,30.52,67.9,101.8,15.21,30.52,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.07424816412151,5.087510000286329,102.40409484040464,3.5044859697517268,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,829,AJIL,PERJALANAN DARI BUKIT BESI KE AJIL,4.14,10.1,15.2,2.05,4.14,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,103.07424816412151,5.087510000286329,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,821,CHENEH,PERJALANAN DARI BUKIT BESI KE CHENEH,9.43,23.1,34.6,4.73,9.43,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,103.266850300000002,4.127163500000000,LLM,OSM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,804,CHENOR,PERJALANAN DARI BUKIT BESI KE CHENOR,25.13,55.4,83.1,12.52,25.13,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,102.5120959195911,3.5407530000509837,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,822,CUKAI,PERJALANAN DARI BUKIT BESI KE CUKAI,8,19.5,29.3,4,8,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,103.304363699999996,4.240180100000000,LLM,OSM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,826,DUNGUN,PERJALANAN DARI BUKIT BESI KE DUNGUN,2.05,5,7.5,1.07,2.05,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,103.32787376426285,4.741568758291635,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,807,GAMBANG,PERJALANAN DARI BUKIT BESI KE GAMBANG,15.83,36.7,55.1,7.92,15.83,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,103.11602904040797,3.7377620101087246,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,809,JABOR,PERJALANAN DARI BUKIT BESI KE JABOR,11.93,29.1,43.6,6.02,11.93,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,103.31770788001472,3.9454299901020136,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,801,KARAK,PERJALANAN DARI BUKIT BESI KE KARAK,32.53,70.2,105.3,16.32,32.53,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,102.02730912031973,3.443817959930982,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,824,KERTEH,PERJALANAN DARI BUKIT BESI KE KERTEH,4.92,12.1,18.1,2.46,4.92,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,Not Available,Not Available,LLM,-
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,823,KIJAL,PERJALANAN DARI BUKIT BESI KE KIJAL,6.15,15.1,22.6,3.09,6.15,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,103.36279348603063,4.376390686780837,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,831,KUALA TERENGGANU,PERJALANAN DARI BUKIT BESI KE KUALA TERENGGANU,7.04,17.2,25.7,3.52,7.04,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,103.0214433433357,5.336607081351758,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,808,KUANTAN,PERJALANAN DARI BUKIT BESI KE KUANTAN,13.13,31.4,47.1,6.62,13.13,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,103.24189800019263,3.8703940200680336,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,802,LANCANG,PERJALANAN DARI BUKIT BESI KE LANCANG,29.93,65,97.5,15.02,29.93,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,Not Available,Not Available,LLM,-
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,805,MARAN,PERJALANAN DARI BUKIT BESI KE MARAN,21.03,47.2,70.8,10.52,21.03,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,102.78775296013106,3.604393979698443,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,825,PAKA,PERJALANAN DARI BUKIT BESI KE PAKA,3.65,8.9,13.4,1.8,3.65,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,103.34642172658147,4.592311423233639,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,806,SRI JAYA,PERJALANAN DARI BUKIT BESI KE SRI JAYA,19.43,44.1,66.1,9.72,19.43,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,102.88593287959878,3.6773980197028777,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,830,TELEMUNG,PERJALANAN DARI BUKIT BESI KE TELEMUNG,6.06,14.8,22.2,3.03,6.06,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,102.999242400000000,5.239141000000000,LLM,OSM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),827,BUKIT BESI,803,TEMERLOH,PERJALANAN DARI BUKIT BESI KE TEMERLOH,26.73,58.6,101.8,13.32,26.73,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.19539858437724,4.802656291954349,102.40409484040464,3.5044859697517268,LLM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),821,CHENEH,829,AJIL,PERJALANAN DARI CHENEH KE AJIL,13.26,32.4,48.5,6.63,13.26,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.266850300000002,4.127163500000000,103.07424816412151,5.087510000286329,OSM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),821,CHENEH,827,BUKIT BESI,PERJALANAN DARI CHENEH KE BUKIT BESI,9.43,23.1,34.6,4.73,9.43,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.266850300000002,4.127163500000000,103.19539858437724,4.802656291954349,OSM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),821,CHENEH,804,CHENOR,PERJALANAN DARI CHENEH KE CHENOR,16.12,33.3,50,8.01,16.12,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.266850300000002,4.127163500000000,102.5120959195911,3.5407530000509837,OSM,LLM
19,Lebuhraya Pantai Timur Fasa 1 (LPT1),821,CHENEH,822,CUKAI,PERJALANAN DARI CHENEH KE CUKAI,1.8,4.4,6.7,0.9,1.8,-,Terbuka,[OK],tarif_tol_Lebuhraya_Pantai_Timur_Fasa_1_(LPT1)_20250707_1544.csv,103.266850300000002,4.127163500000000,103.304363699999996,4.240180100000000,OSM,OSM
